Walk4,,,,,,,,,,Time-offsetted data,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
30933,-0.54,0.29,-1.3,-0.16,0.06,0.16,0.04,0.34,,1768,-0.54,0.29,-1.3,-0.16,0.06,0.16,0.04,0.34
30949,0.56,0.54,-0.47,-2.13,0.48,-0.3,5.4,1.52,,1784,0.56,0.54,-0.47,-2.13,0.48,-0.3,5.4,1.52
30965,-0.48,0.55,2.54,-1.84,3.71,0.47,8.67,1.13,,1800,-0.48,0.55,2.54,-1.84,3.71,0.47,8.67,1.13
30981,5.38,10.98,6.34,-1.64,6.24,-1.33,3.8,-4.2,,1816,5.38,10.98,6.34,-1.64,6.24,-1.33,3.8,-4.2
30999,-8.12,7.61,2.85,-1.09,0.99,-1.33,0.56,1.34,,1834,-8.12,7.61,2.85,-1.09,0.99,-1.33,0.56,1.34
31023,0.57,-1.62,0.54,0.96,7.39,2.86,0.26,-0.41,,1858,0.57,-1.62,0.54,0.96,7.39,2.86,0.26,-0.41
31039,0.16,-0.22,-0.17,6.81,4.16,4.72,2.45,-0.31,,1874,0.16,-0.22,-0.17,6.81,4.16,4.72,2.45,-0.31
31056,0.6,1.28,5.4,14.16,3.88,7.59,-0.55,0.11,,1891,0.6,1.28,5.4,14.16,3.88,7.59,-0.55,0.11
31072,2.26,10.17,4.86,9.72,2.42,9.62,0.7,0.67,,1907,2.26,10.17,4.86,9.72,2.42,9.62,0.7,0.67
31088,-0.39,0.59,3.12,8.98,2.12,10.67,0.11,2.02,,1923,-0.39,0.59,3.12,8.98,2.12,10.67,0.11,2.02
31105,-0.6,0.26,3.25,7.8,1.52,10.93,-0.96,13.07,,1940,-0.6,0.26,3.25,7.8,1.52,10.93,-0.96,13.07
31122,2.23,-0.38,3.98,8.88,1.72,9.92,-1.82,17.79,,1957,2.23,-0.38,3.98,8.88,1.72,9.92,-1.82,17.79
31138,10.97,-2.02,1.12,5.87,3.18,4.4,-0.49,17.93,,1973,10.97,-2.02,1.12,5.87,3.18,4.4,-0.49,17.93
31154,5.59,-0.63,0.54,3.09,0.74,-0.79,0.71,17.4,,1989,5.59,-0.63,0.54,3.09,0.74,-0.79,0.71,17.4
31170,1.7,0.62,-0.14,2.16,0.2,-0.01,-4.57,13.03,,2005,1.7,0.62,-0.14,2.16,0.2,-0.01,-4.57,13.03
31188,1.44,-2.81,-0.32,1.87,-0.12,0.38,0.96,1.36,,2023,1.44,-2.81,-0.32,1.87,-0.12,0.38,0.96,1.36
31204,-0.01,0.87,0.15,0.37,0.28,-0.07,1.58,1.38,,2039,-0.01,0.87,0.15,0.37,0.28,-0.07,1.58,1.38
31220,1.76,6.76,2.36,0.87,6.36,0.41,6.91,1.22,,2055,1.76,6.76,2.36,0.87,6.36,0.41,6.91,1.22
31237,3.57,11.77,1.42,-0.81,5.46,-5.89,6.93,0.06,,2072,3.57,11.77,1.42,-0.81,5.46,-5.89,6.93,0.06
31253,0.3,7.79,-6.11,0.01,0.7,0.05,2.67,1.33,,2088,0.3,7.79,-6.11,0.01,0.7,0.05,2.67,1.33
31269,1.14,5.04,-0.19,0.97,0.65,0.36,4.09,4.82,,2104,1.14,5.04,-0.19,0.97,0.65,0.36,4.09,4.82
31285,3.38,4.34,1.36,10.38,-0.58,-0.49,2.83,7.46,,2120,3.38,4.34,1.36,10.38,-0.58,-0.49,2.83,7.46
31301,5.33,5,2.25,13.32,1.96,-0.48,5.16,8.95,,2136,5.33,5,2.25,13.32,1.96,-0.48,5.16,8.95
31317,5.75,5.43,0.36,4.24,1.59,0.07,3.81,7.98,,2152,5.75,5.43,0.36,4.24,1.59,0.07,3.81,7.98
31333,3.08,2.98,0.25,0.66,-1.01,0.13,3.23,7.9,,2168,3.08,2.98,0.25,0.66,-1.01,0.13,3.23,7.9
31350,2.41,1.7,0.13,-0.21,-0.47,1.81,3.17,9.02,,2185,2.41,1.7,0.13,-0.21,-0.47,1.81,3.17,9.02
31366,3.81,1.43,0.11,2.27,0.27,7.25,3.64,10.7,,2201,3.81,1.43,0.11,2.27,0.27,7.25,3.64,10.7
31382,5.2,1.27,2.7,16.33,-2.98,17.77,3.03,10.67,,2217,5.2,1.27,2.7,16.33,-2.98,17.77,3.03,10.67
31398,3.94,0.42,11.5,-1.2,-2.69,17.77,3.75,4.66,,2233,3.94,0.42,11.5,-1.2,-2.69,17.77,3.75,4.66
31414,-1.02,0.25,5.38,0,-0.5,17.84,0.64,0.11,,2249,-1.02,0.25,5.38,0,-0.5,17.84,0.64,0.11
31430,-0.51,0.32,2.34,0.12,-1.85,12.15,-0.14,0.56,,2265,-0.51,0.32,2.34,0.12,-1.85,12.15,-0.14,0.56
31447,-0.69,0.33,-1.29,-0.75,0.26,1.11,0.06,0.44,,2282,-0.69,0.33,-1.29,-0.75,0.26,1.11,0.06,0.44
31463,0.94,0.52,-0.68,-2.44,0.79,0.33,4.35,1.32,,2298,0.94,0.52,-0.68,-2.44,0.79,0.33,4.35,1.32
31479,0.08,0.24,2.67,-1.67,3.59,0.39,8.8,1.64,,2314,0.08,0.24,2.67,-1.67,3.59,0.39,8.8,1.64
31495,4.34,11.44,6.2,-1.73,6.01,-2.07,5.95,-5.11,,2330,4.34,11.44,6.2,-1.73,6.01,-2.07,5.95,-5.11
31513,-9.3,7.44,3.23,-1.15,0.29,0.35,0.33,-0.05,,2348,-9.3,7.44,3.23,-1.15,0.29,0.35,0.33,-0.05
31529,0.14,1.97,-0.18,0.43,7.29,2.63,-0.32,-1.28,,2364,0.14,1.97,-0.18,0.43,7.29,2.63,-0.32,-1.28
31545,0.2,0.6,-0.37,6.62,5.31,3.54,0.31,0.92,,2380,0.2,0.6,-0.37,6.62,5.31,3.54,0.31,0.92
31561,-0.14,0.25,1.95,14.01,3.89,6.77,2.76,-0.82,,2396,-0.14,0.25,1.95,14.01,3.89,6.77,2.76,-0.82
31579,0.57,1.63,6.07,10.21,2.47,8.7,-0.36,0.02,,2414,0.57,1.63,6.07,10.21,2.47,8.7,-0.36,0.02
31595,2.03,8.36,4.85,8.5,2.51,10.31,0.46,1.17,,2430,2.03,8.36,4.85,8.5,2.51,10.31,0.46,1.17
31611,0.03,-1.73,2.97,7.76,1.08,10.92,0.54,2.7,,2446,0.03,-1.73,2.97,7.76,1.08,10.92,0.54,2.7
31627,-0.1,-0.51,3.25,8.64,1.15,10.83,-0.17,13.5,,2462,-0.1,-0.51,3.25,8.64,1.15,10.83,-0.17,13.5
31645,1.9,-0.18,3.5,8.02,1.25,9.72,-1.81,17.83,,2480,1.9,-0.18,3.5,8.02,1.25,9.72,-1.81,17.83
31661,10.2,-1.07,1.53,5.09,2.46,5.08,-0.79,17.93,,2496,10.2,-1.07,1.53,5.09,2.46,5.08,-0.79,17.93
31677,5.67,-0.61,0.04,1.83,-0.51,0.26,0.73,17.34,,2512,5.67,-0.61,0.04,1.83,-0.51,0.26,0.73,17.34
